"D35" 23.6804 9.81411074 11.59024781 -0.00932619638 -0.0004877907918 0.3872641074 0.1364224924 1.988223975 0.6838027708
"STHX" 23.6804 9.81411074 11.59024781 -0.00932619638 -0.0004877907918 0.3872641074 0.1364224924 1.988223975 0.6838027708
"S2" 23.7804 9.892735317 11.61841116 -0.009277417301 -0.0004877907918 0.398981659 0.1452110111 1.98660871 0.6824312393
"D34" 23.8874 9.979421898 11.6504786 -0.009225245637 -0.0004877907918 0.4115141663 0.1546107713 1.984895468 0.6809681121
"Q1" 24.1934 7.994568765 14.79543093 -0.007997284241 -0.007374702741 -6.369056052 10.92871468 1.979655928 0.6771070854
"D33" 24.2974 6.726563557 17.15558752 -0.007230647018 -0.007374702741 -5.828579548 11.77492241 1.977399685 0.6760685962
"S1" 24.3974 5.612839038 19.59197335 -0.006493176744 -0.007374702741 -5.308665638 12.58893591 1.974809377 0.6752004749
"D32" 24.5061 4.52045116 22.42418091 -0.005691767797 -0.007374702741 -4.743675193 13.47352438 1.971375527 0.6743753222
"Q2" 24.8027 2.753004476 26.0008161 -0.003995515753 -0.004245932439 -1.595933864 -2.210101804 1.957535505 0.6724827605
"D31" 25.3004 1.483615739 23.8570677 -0.001882442556 -0.004245932439 -0.9547297022 -2.097468263 1.917936193 0.6693023112
"BB" 26.2548 0.8840449357 16.29064435 0.1425846726 -0.296432148 0.2040834613 -3.562648224 1.76458057 0.6615938896
"BA" 27.2093 2.217835977 10.25558931 0.5557108359 -0.6157073744 1.362896625 -3.735126706 1.647367754 0.649830856
"D11" 27.6803 3.787507277 7.060512167 0.8457090093 -0.6157073744 1.96973883 -3.048476571 1.621388304 0.6410170267
"SD" 27.7983 4.270305494 6.361370882 0.9183624795 -0.6157073744 2.121771485 -2.876449574 1.616717859 0.6382146203
"D12" 27.893 4.683822338 5.829525027 0.9766835134 -0.6157073744 2.243812477 -2.738358546 1.613346742 0.6357389286
"Q3" 28.1056 5.503209508 4.91899062 1.088985106 -0.4377533137 1.564080671 -1.597388756 1.606722066 0.6293813171
"D13" 28.3623 6.347550655 4.146407084 1.201366012 -0.4377533137 1.724851116 -1.412028185 1.599806802 0.6203293406
"SF" 28.4763 6.748955368 3.833848138 1.25126989 -0.4377533137 1.796242858 -1.32971695 1.597034595 0.6157780899
"D14" 28.5734 7.103862917 3.582307544 1.293796092 -0.4377533137 1.857080207 -1.25957442 1.594801558 0.6116055726
"Q4" 28.7852 7.47861243 3.275193327 1.34780011 -0.06992690562 -0.121701024 -0.2193418066 1.590223276 0.6016658066
"D18" 29.4593 7.376193624 3.12489462 1.394941089 -0.06992690562 -0.03022264031 -0.003604848228 1.575757362 0.5678744145
"STHB" 29.4593 7.376193624 3.12489462 1.394941089 -0.06992690562 -0.03022264031 -0.003604848228 1.575757362 0.5678744145
"SI" 29.4593 7.376193624 3.12489462 1.394941089 -0.06992690562 -0.03022264031 -0.003604848228 1.575757362 0.5678744145
"BI" 29.6827 7.405497193 3.108833967 1.40616316 -8.442932911e-08 7.293094114e-09 -7.283308647e-15 1.570948742 0.5564546603
"BII" 29.9062 7.37619363 3.12489462 1.394941126 0.06992673635 0.0302226549 0.003604848228 1.566140122 0.5450349061
"D17" 30.3352 7.427098132 3.186883451 1.364942557 0.06992673635 0.08843585725 0.1408912617 1.556910261 0.5233317215
"MON" 30.3352 7.427098132 3.186883451 1.364942557 0.06992673635 0.08843585725 0.1408912617 1.556910261 0.5233317215
"D16" 30.4052 7.440144058 3.208176301 1.360047685 0.06992673635 0.09793451498 0.1632923082 1.555411528 0.51984722
"STV" 30.4652 7.452384702 3.228923432 1.355852081 0.06992673635 0.1060762216 0.1824932052 1.554129086 0.5168800764
"D15" 30.5803 7.478612457 3.275193327 1.347800262 0.06992673635 0.1217010386 0.2193418066 1.551674208 0.511243514
"Q4" 30.7921 7.103862947 3.582307544 1.293796275 0.4377531911 -1.857080201 1.25957442 1.547095926 0.5013037481
"D14" 30.8892 6.748955399 3.833848138 1.251270084 0.4377531911 -1.796242852 1.32971695 1.544862889 0.4971312307
"SF" 31.0032 6.347550688 4.146407084 1.201366221 0.4377531911 -1.724851111 1.412028185 1.542090682 0.4925799801
"D13" 31.2599 5.503209543 4.91899062 1.088985346 0.4377531911 -1.564080668 1.597388756 1.535175418 0.4835280035
"Q3" 31.4725 4.683822373 5.829525027 0.9766837752 0.615707295 -2.243812481 2.738358546 1.528550742 0.477170392
"D12" 31.5672 4.270305528 6.361370882 0.9183627488 0.615707295 -2.121771489 2.876449574 1.525179625 0.4746947003
"SD" 31.6852 3.787507309 7.060512167 0.845709288 0.615707295 -1.969738835 3.048476571 1.52050918 0.4718922939
"D11" 32.1562 2.217836004 10.25558931 0.555711152 0.615707295 -1.362896633 3.735126706 1.49452973 0.4630784647
"BB" 33.1106 0.884044944 16.29064435 0.1425850778 0.296432072 -0.2040834743 3.562648224 1.377316916 0.451315431
"BA" 34.0651 1.483615718 23.8570677 -0.001881983597 0.004245853023 0.9547296841 2.097468263 1.223961292 0.4436070094
"D31" 34.5628 2.753004436 26.0008161 -0.003995017271 0.004245853023 1.595933843 2.210101804 1.18436198 0.4404265601
"Q2" 34.8594 4.520451097 22.42418091 -0.005691195656 0.007374277538 4.743675132 -13.47352438 1.170521958 0.4385339985
"D32" 34.9681 5.612838961 19.59197335 -0.006492558397 0.007374277538 5.308665571 -12.58893591 1.167088108 0.4377088457
"S1" 35.0681 6.726563466 17.15558752 -0.00722998615 0.007374277538 5.828579475 -11.77492241 1.1644978 0.4368407245
"D33" 35.1721 7.994568659 14.79543093 -0.007996579172 0.007374277538 6.369055973 -10.92871468 1.162241556 0.4358022352
"Q1" 35.4781 9.97942177 11.6504786 -0.009224498449 0.000487946315 -0.4115141541 -0.1546107713 1.157002017 0.4319412085
