0:
1:
2:
3:
4:
5:
6:
7:
8:
9:
10:
11:
12:
13:
14:
15:
16:
17:
18:
19:
20:
21:
22:
23:
24:
25:
26:
27:
28:
29:
30:
31:
32:
33:
34:
35:
36:
37:
38:
39:
40:
41:
42:
43:
44:
46:s[m]  beta_x[m] alpha_x gamma_x nu_x eta_x etap_x beta_y[m] alpha_y gamma_y nu_y eta_y etap_y
116.539300  4.639341 1.40507 0.641086 6.132239 -0.00690403 8.35413e-08  7.357723 0.330394 0.150748 2.175032 0. 0.
116.639300  4.364738 1.34096 0.641086 6.135776 -0.00690402 8.35413e-08  7.293152 0.315319 0.150748 2.177205 0. 0.
116.739300  4.102957 1.27685 0.641086 6.139537 -0.00690401 8.35413e-08  7.231595 0.300244 0.150748 2.179396 0. 0.
116.839300  3.853998 1.21274 0.641086 6.143540 -0.006904 8.35413e-08  7.173054 0.285169 0.150748 2.181606 0. 0.
116.939300  3.617860 1.14863 0.641086 6.147803 -0.00690399 8.35413e-08  7.117527 0.270095 0.150748 2.183834 0. 0.
117.039300  3.394544 1.08453 0.641086 6.152345 -0.00690398 8.35413e-08  7.065016 0.25502 0.150748 2.186078 0. 0.
117.139300  3.184050 1.02042 0.641086 6.157187 -0.00690398 8.35413e-08  7.015519 0.239945 0.150748 2.188339 0. 0.
117.239300  2.986378 0.956308 0.641086 6.162349 -0.00690397 8.35413e-08  6.969038 0.22487 0.150748 2.190615 0. 0.
117.339300  2.801527 0.892199 0.641086 6.167852 -0.00690396 8.35413e-08  6.925571 0.209796 0.150748 2.192906 0. 0.
117.439300  2.629498 0.828091 0.641086 6.173718 -0.00690395 8.35413e-08  6.885120 0.194721 0.150748 2.195211 0. 0.
117.539300  2.470291 0.763982 0.641086 6.179964 -0.00690394 8.35413e-08  6.847683 0.179646 0.150748 2.197529 0. 0.
117.639300  2.323905 0.699874 0.641086 6.186608 -0.00690393 8.35413e-08  6.813261 0.164571 0.150748 2.199859 0. 0.
117.739300  2.190341 0.635765 0.641086 6.193665 -0.00690393 8.35413e-08  6.781854 0.149497 0.150748 2.202200 0. 0.
117.839300  2.069599 0.571656 0.641086 6.201143 -0.00690392 8.35413e-08  6.753463 0.134422 0.150748 2.204552 0. 0.
117.939300  1.961679 0.507548 0.641086 6.209045 -0.00690391 8.35413e-08  6.728086 0.119347 0.150748 2.206913 0. 0.
118.039300  1.866580 0.443439 0.641086 6.217366 -0.0069039 8.35413e-08  6.705724 0.104272 0.150748 2.209283 0. 0.
118.139300  1.784303 0.379331 0.641086 6.226091 -0.00690389 8.35413e-08  6.686377 0.0891974 0.150748 2.211660 0. 0.
118.239300  1.714848 0.315222 0.641086 6.235195 -0.00690388 8.35413e-08  6.670045 0.0741227 0.150748 2.214043 0. 0.
118.339300  1.658214 0.251113 0.641086 6.244639 -0.00690388 8.35413e-08  6.656728 0.0590479 0.150748 2.216432 0. 0.
118.439300  1.614402 0.187005 0.641086 6.254372 -0.00690387 8.35413e-08  6.646426 0.0439731 0.150748 2.218825 0. 0.
118.539300  1.583412 0.122896 0.641086 6.264333 -0.00690386 8.35413e-08  6.639138 0.0288983 0.150748 2.221221 0. 0.
118.639300  1.565244 0.0587876 0.641086 6.274449 -0.00690385 8.35413e-08  6.634866 0.0138236 0.150748 2.223619 0. 0.
118.731000  1.559853 1.28381e-08 0.641086 6.283795 -0.00690384 8.35413e-08  6.633599 1.33865e-16 0.150748 2.225819 0. 0.
118.731000  1.559853 1.28381e-08 0.641086 6.283795 -0.00690384 8.35413e-08  6.633599 1.33865e-16 0.150748 2.225819 0. 0.
118.731000  1.559853 1.28381e-08 0.641086 6.283795 -0.00690384 8.35413e-08  6.633599 1.33865e-16 0.150748 2.225819 0. 0.
118.731000  1.559853 1.28381e-08 0.641086 6.283795 -0.00690384 8.35413e-08  6.633599 1.33865e-16 0.150748 2.225819 0. 0.
